window_index,source_midpoint_mbase,geco22_bpb,geco21_bpb,megabyte1_bpb,nc_prefix_bpb,nc_prefix_current_bpb
5289,21.924621000,1.565083555,1.590729790,1.916774750,1.937525749,1.607367769
5290,21.927693000,1.469836086,1.468493372,1.903317293,1.952742894,1.661757171
5291,21.930765000,1.723881438,1.723143081,1.920707385,1.945832570,1.735938360
5292,21.933837000,1.827753857,1.832150395,1.881063183,1.940760930,1.842179507
5293,21.936909000,1.895282805,1.913523118,1.914720058,1.963042895,1.917147120
5294,21.939981000,1.936415513,1.940501293,1.859578172,1.964366913,1.940608939
5295,21.943053000,1.865337233,1.872065723,1.882666508,1.945081393,1.885476967
5296,21.946125000,1.958896120,1.970562617,1.513808699,1.973201752,1.974838297
5297,21.949197000,1.733693560,1.739650548,1.819987374,1.973657608,1.739946534
5298,21.952269000,1.764742702,1.945967833,1.885696332,1.955761909,1.949676355
5299,21.955341000,1.873137961,1.935530901,1.880289634,1.954702218,1.936370055
5300,21.958413000,1.710917547,1.736120716,1.857575019,1.930202484,1.740913771
5301,21.961485000,1.679789022,1.780201952,1.845857064,1.961184820,1.732310280
5302,21.964557000,1.795150320,1.895379603,1.901830484,1.960881869,1.833038802
5303,21.967629000,1.672850134,1.713631953,1.833634059,1.949761391,1.784835527
5304,21.970701000,1.899697331,1.901143804,1.889592489,1.949017525,1.901152690
5305,21.973773000,1.872671172,1.865095198,1.899111271,1.935194969,1.913461725
5306,21.976845000,1.933249950,1.933134556,1.913373947,1.936323484,1.935138385
5307,21.979917000,1.939579129,1.941747824,1.916963379,1.946812312,1.940309286
5308,21.982989000,1.795459633,1.804718775,1.898511966,1.916833242,1.802290703
5309,21.986061000,1.861646732,1.869307627,1.882991393,1.933844884,1.882383804
5310,21.989133000,1.717554907,1.753907581,1.728858908,1.935551325,1.802342653
5311,21.992205000,1.858273327,1.871461233,1.823155006,1.917905013,1.879125853
5312,21.995277000,1.750467593,1.771982292,1.845798016,1.938144048,1.743212978
5313,21.998349000,1.686183318,1.717881754,1.871533195,1.928470929,1.654268861
5314,22.001421000,1.641547730,1.679058194,1.891438564,1.924306870,1.748393046
5315,22.004493000,1.813605815,1.821572224,1.889176267,1.944560687,1.717216551
5316,22.007565000,1.629856298,1.631031041,1.883769626,1.951838493,1.718969733
5317,22.010637000,1.743472805,1.738080874,1.887873928,1.929957390,1.757909859
5318,22.013709000,1.742094763,1.746958710,1.923150539,1.924405416,1.751831226
5319,22.016781000,1.841718723,1.851369252,1.941904147,1.959957441,1.864037702
5320,22.019853000,1.930415094,1.931528966,1.910904964,1.955875715,1.935174113
5321,22.022925000,1.845008383,1.849599568,1.836428156,1.936714967,1.858839149
5322,22.025997000,1.484024704,1.497317187,1.918041984,1.966529846,1.483811493
5323,22.029069000,1.397621726,1.424721599,1.855133375,1.927942912,1.450682168
5324,22.032141000,1.620141231,1.620458305,1.817141692,1.936592102,1.644652387
5325,22.035213000,1.941882332,1.947614113,1.894813021,1.973220825,1.947590232
5326,22.038285000,1.857972860,1.855940968,1.862004340,1.982316017,1.847489476
5327,22.041357000,1.446477413,1.460566930,1.937097708,1.960903962,1.225096956
5328,22.044429000,0.915397874,0.917520389,1.858618339,1.927293142,1.055940765
5329,22.047501000,0.360523430,0.355972094,1.904455294,1.930656115,0.417821564
5330,22.050573000,0.327712628,0.326180704,1.508682909,1.979692459,0.475659564
5331,22.053645000,0.302081667,0.298254670,1.713524126,1.917959849,0.494621454
5332,22.056717000,1.433621321,1.435786366,1.894224162,1.953177452,1.589399318
5333,22.059789000,1.489914462,1.487299204,1.886691332,1.944691022,1.358858834
5334,22.062861000,1.416133414,1.404706448,1.821106474,1.925128937,1.527380690
5335,22.065933000,0.796526735,0.781244985,1.937860092,1.951418559,0.960339608
5336,22.069005000,1.529874735,1.509006510,1.923910459,1.947805087,1.609246214
5337,22.072077000,1.967115243,1.969466686,1.756091621,1.965494792,1.480063160
5338,22.075149000,1.744082816,1.768489694,1.806335521,1.926715851,1.717674221
5339,22.078221000,1.664315333,1.673501213,1.867252151,1.950432460,1.839219948
5340,22.081293000,1.371231099,1.371316115,1.720006260,1.958627065,1.880330245
5341,22.084365000,1.944924295,1.947409650,1.892571092,1.973816554,1.946114411
5342,22.087437000,1.802122975,1.809781820,1.824257553,1.915365855,1.821688140
5343,22.090509000,1.826694128,1.830865587,1.929524422,1.931249619,1.831596836
5344,22.093581000,1.849553863,1.853676975,1.774745405,1.927009900,1.852438519
5345,22.096653000,1.676343724,1.689383668,1.868445357,1.903372447,1.715360860
5346,22.099725000,1.766985635,1.766727716,1.914483190,1.933228493,1.833621653
5347,22.102797000,1.603981127,1.606863285,1.927864154,1.937799772,1.592045359
5348,22.105869000,1.754019678,1.774107864,1.896642526,1.953460058,1.784033140
5349,22.108941000,1.689850822,1.724521259,1.908313910,1.939697901,1.714975886
5350,22.112013000,1.903248191,1.907406295,1.925142606,1.938036919,1.921625838
5351,22.115085000,1.921452085,1.922844887,1.894281189,1.943102201,1.929708322
5352,22.118157000,1.944648782,1.951249441,1.913581769,1.949521065,1.950660467
5353,22.121229000,1.962542693,1.965202808,1.913944244,1.957026800,1.964918454
5354,22.124301000,1.934733709,1.939860821,1.939993620,1.945074081,1.938331803
5355,22.127373000,1.886155923,1.886677384,1.923258384,1.938481649,1.876042734
5356,22.130445000,1.714209879,1.733719245,1.906343679,1.947657903,1.768767918
5357,22.133517000,1.863173664,1.871058544,1.821999570,1.928915342,1.879594505
5358,22.136589000,1.921598315,1.928424875,1.880840858,1.941279093,1.924456924
5359,22.139661000,1.876793370,1.901290049,1.912834207,1.964015325,1.850805064
5360,22.142733000,1.691335137,1.678652187,1.731286706,1.968247732,1.655032078
5361,22.145805000,0.598437873,0.696421806,1.954633196,1.970661799,0.979730884
5362,22.148877000,0.548151828,0.570063159,1.854463663,1.987039884,1.037234376
5363,22.151949000,0.390023882,0.347033272,1.712743574,1.989646276,0.817554151
5364,22.155021000,0.974444961,0.943979124,1.856515090,1.985567729,1.233741432
5365,22.158093000,1.722035741,1.727647749,1.885668794,1.942174911,1.815394973
5366,22.161165000,1.938180168,1.938588063,1.906142116,1.949052811,1.940667470
5367,22.164237000,1.895212879,1.902068888,1.923905532,1.949101448,1.912933069
5368,22.167309000,1.777706829,1.786040974,1.915289402,1.944790204,1.835177501
5369,22.170381000,1.923159490,1.925842126,1.896575451,1.937085152,1.938430786
5370,22.173453000,1.943270127,1.944031000,1.889868617,1.948332787,1.945785801
5371,22.176525000,1.758251712,1.771530385,1.850080272,1.932353655,1.778127849
5372,22.179597000,1.776387463,1.778181911,1.841297239,1.919751326,1.740907361
5373,22.182669000,1.764643689,1.765324404,1.868361920,1.918364684,1.775445640
5374,22.185741000,1.865537286,1.890745242,1.922485431,1.941587130,1.872857630
5375,22.188813000,1.695671613,1.715591475,1.941786925,1.953446706,1.757861172
5376,22.191885000,1.900934378,1.932698131,1.929444631,1.954765002,1.937939843
5377,22.194957000,1.536721898,1.535687471,1.889723937,1.937049230,1.611087521
5378,22.198029000,1.700303550,1.714383488,1.882283847,1.917913437,1.719602981
5379,22.201101000,1.684224024,1.684573044,1.713232897,1.892504056,1.718497852
5380,22.204173000,1.641351198,1.634178698,1.865122557,1.940531413,1.713277568
5381,22.207245000,1.353544374,1.348712484,1.938192566,1.978996913,1.530260772
5382,22.210317000,1.881981909,1.886114513,1.894411961,1.929358164,1.808497583
5383,22.213389000,1.806410695,1.789869721,1.926261624,1.933780352,1.730738737
5384,22.216461000,1.465823020,1.499974118,1.820116917,1.900782585,1.058793058
5385,22.219533000,0.121359246,0.121680158,1.940869172,1.971065839,0.211065034
5386,22.222605000,0.180920135,0.178469816,1.716101577,1.880333583,0.366065013
5387,22.225677000,0.165350898,0.168811255,1.901907096,1.977066994,0.254637173
5388,22.228749000,0.695897782,0.708696016,1.825123628,1.912419955,0.822574548
5389,22.231821000,1.695120374,1.696382960,1.858426094,1.923003515,1.404604107
5390,22.234893000,1.571999838,1.572528720,1.833182469,1.887901624,1.632396614
5391,22.237965000,1.615123540,1.607742488,1.788251321,1.931936900,1.738973205
5392,22.241037000,1.387283725,1.401452730,1.873987926,1.943282445,1.542492559
5393,22.244109000,1.584044412,1.575170815,1.928891063,1.941919327,1.717945469
5394,22.247181000,1.565802882,1.564694623,1.876839797,1.943859100,1.654989819
5395,22.250253000,1.787432611,1.795261751,1.877648910,1.951496124,1.730087181
5396,22.253325000,1.925042768,1.927745000,1.954028606,1.958501498,1.928018982
5397,22.256397000,1.919199795,1.915985614,1.956837118,1.986927668,1.939798911
5398,22.259469000,1.189720797,1.177247231,1.897956471,1.945162773,1.203097368
5399,22.262541000,1.511882916,1.506248799,1.901696046,1.955890020,1.590994010
5400,22.265613000,1.100210836,1.094692948,1.948410908,1.972200076,1.137093440
5401,22.268685000,1.372462392,1.371191482,1.527091731,1.990268071,1.833075345
5402,22.271757000,1.146945650,1.104456849,1.802914110,1.953286489,1.206207638
5403,22.274829000,1.560897276,1.582146203,1.888036410,1.939676285,1.680813449
5404,22.277901000,1.519613398,1.536713491,1.943083286,1.944589297,1.526436721
5405,22.280973000,1.397726220,1.413156442,1.922143459,1.953653653,1.527564429
5406,22.284045000,0.650941936,0.649527952,1.877704899,1.912493070,0.767032950
5407,22.287117000,1.741508702,1.750851333,1.877723773,1.937455018,1.743262182
5408,22.290189000,0.503461462,0.507534936,1.861428247,1.939152400,0.505321736
5409,22.293261000,0.071692698,0.074026937,1.569652501,1.953228633,0.208601514
5410,22.296333000,1.267497243,1.267644310,1.918968300,1.938703219,1.527502721
5411,22.299405000,1.620529835,1.640249679,1.920775096,1.928442955,1.642215749
5412,22.302477000,1.617516165,1.688797941,1.883914659,1.943690300,1.588047604
5413,22.305549000,1.508498996,1.484439179,1.873986557,1.938686371,1.588656346
5414,22.308621000,0.806642856,0.820170547,1.914428910,1.892018636,0.949733322
5415,22.311693000,0.719916495,0.644130143,1.556605813,1.991168340,0.753492708
5416,22.314765000,0.587447287,0.589615484,1.878663778,1.952443759,0.896416350
5417,22.317837000,0.793525386,0.792966004,1.816147645,1.876318296,0.890108823
5418,22.320909000,1.187934438,1.173239042,1.868537744,1.938183784,1.581636483
5419,22.323981000,1.055807845,1.025200405,1.853326480,1.903658867,1.056236990
5420,22.327053000,1.478201459,1.477201541,1.871044040,1.955300331,1.689099361
5421,22.330125000,1.682270050,1.673538121,1.813553184,1.893154462,1.690502142
5422,22.333197000,1.971158107,1.973781149,1.912280351,1.984221458,1.978930473
5423,22.336269000,1.733182641,1.769326515,1.811465648,1.961797714,1.776882405
5424,22.339341000,1.618056819,1.629422761,1.951034784,1.956064542,1.633153724
5425,22.342413000,1.855567460,1.859550260,1.918019931,1.936262449,1.839740696
5426,22.345485000,1.856436084,1.862204641,1.847132295,1.919011116,1.855907927
5427,22.348557000,1.959769458,1.966480692,1.946854035,1.971701304,1.966602643
5428,22.351629000,1.950921456,1.951584657,1.915877104,1.954950968,1.953631600
5429,22.354701000,1.779491102,1.799456552,1.932701111,1.976806323,1.831267496
5430,22.357773000,1.734868055,1.766721716,1.871096929,1.922038078,1.745954245
5431,22.360845000,1.948871851,1.950622400,1.909482559,1.946082751,1.952029785
5432,22.363917000,1.860908960,1.870675544,1.878030996,1.941075325,1.884882254
5433,22.366989000,0.207507233,0.225334202,1.852567752,1.953142802,0.822861041
5434,22.370061000,1.592578684,1.608907580,1.843539258,1.950130463,1.815188150
5435,22.373133000,1.756690855,1.767286114,1.911216040,1.940549215,1.783067693
5436,22.376205000,1.942956011,1.948193232,1.923991283,1.948819796,1.948468367
5437,22.379277000,1.740558403,1.744853986,1.823139697,1.927618663,1.779370020
5438,22.382349000,1.629495125,1.632006176,1.707526868,1.903251330,1.627537566
5439,22.385421000,1.575089189,1.576659173,1.805331012,1.920295715,1.583194594
5440,22.388493000,1.812342490,1.789641102,1.866196871,1.936818123,1.824911207
5441,22.391565000,1.814401448,1.824389219,1.805983901,1.933859189,1.862815236
5442,22.394637000,1.766541767,1.747149331,1.973067125,1.979298910,1.726713141
5443,22.397709000,1.333387688,1.397483279,1.923297167,2.017886798,1.469594459
5444,22.400781000,0.866294354,0.865549907,1.666181054,2.012034098,1.117467314
5445,22.403853000,1.384004682,1.356573999,1.929273779,2.010106087,1.728784045
5446,22.406925000,1.454884072,1.414381290,1.962006132,1.979540507,1.700198169
5447,22.409997000,1.669299605,1.692749873,1.879183809,1.914354960,1.702782643
5448,22.413069000,1.772709633,1.762889604,1.796870877,1.937360446,1.816854492
5449,22.416141000,1.398182611,1.394230557,1.875288844,1.903541565,1.425451477
5450,22.419213000,1.129534508,1.124068702,1.876748403,1.954312007,1.322906477
5451,22.422285000,1.853291382,1.854041755,1.891798933,1.938637098,1.887531956
5452,22.425357000,1.814031534,1.806172589,1.920697689,1.947668393,1.809506680
5453,22.428429000,1.778248534,1.782334052,1.896192551,1.928105036,1.791074206
5454,22.431501000,1.846219689,1.879342710,1.900039295,1.960785866,1.892292398
5455,22.434573000,1.875023864,1.867851511,1.923547665,1.956940333,1.830103060
5456,22.437645000,1.522782058,1.509317915,1.886731684,1.928764025,1.663937628
5457,22.440717000,1.739684443,1.744841600,1.842009038,1.930198352,1.750560537
5458,22.443789000,1.772842800,1.771458571,1.895717104,1.938788096,1.811314325
5459,22.446861000,1.960720857,1.961153189,1.906623363,1.962962151,1.963737011
5460,22.449933000,1.808177471,1.817772960,1.909084558,1.937830925,1.811341060
5461,22.453005000,1.854470842,1.841424624,1.922697624,1.944768588,1.860093514
5462,22.456077000,1.835862329,1.853653649,1.922927697,1.940573374,1.849569122
5463,22.459149000,1.904837529,1.909009755,1.941291650,1.958698591,1.936387698
5464,22.462221000,1.918873509,1.919695894,1.878941178,1.958761533,1.940390189
5465,22.465293000,1.966941516,1.968830427,1.914250692,1.967826525,1.969020526
5466,22.468365000,1.793671042,1.856822163,1.883116325,1.948376973,1.881972780
5467,22.471437000,0.734708200,1.598776897,1.883323371,1.937462171,1.740037262
5468,22.474509000,1.327901337,1.624477538,1.877253056,1.926873525,1.644627248
5469,22.477581000,1.323797343,1.618264357,1.844763319,1.926062107,1.642852073
5470,22.480653000,1.439292687,1.633750282,1.911889295,1.964967410,1.775382156
5471,22.483725000,1.815769223,1.812026760,1.862681985,1.939760526,1.800401812
5472,22.486797000,1.883702847,1.890887226,1.918293794,1.973271370,1.892777721
5473,22.489869000,1.824455400,1.834727181,1.791138530,1.946321805,1.851142585
5474,22.492941000,1.850493461,1.856835812,1.745426248,1.903231303,1.829585850
5475,22.496013000,1.336894382,1.390297974,1.853710651,1.923879623,1.319404713
5476,22.499085000,1.825487490,1.831870633,1.934208949,1.956459999,1.827060491
5477,22.502157000,1.594806179,1.598212980,1.828211476,1.893471400,1.606481407
5478,22.505229000,0.528627875,0.523555517,1.852164904,1.906555812,0.358014945
5479,22.508301000,0.470759516,0.458425830,1.743880031,1.985612233,0.507689190
5480,22.511373000,0.334489672,0.332880542,1.426842800,1.960282644,0.492153786
5481,22.514445000,0.560373521,0.559647759,1.880261461,1.937259356,0.839892169
5482,22.517517000,1.227873363,1.243155293,1.861556749,1.927629471,1.421250957
5483,22.520589000,1.782538975,1.769012272,1.886752307,1.922526042,1.793491165
5484,22.523661000,1.053386589,1.076282233,1.877662420,1.932426135,1.198336194
5485,22.526733000,1.699421278,1.718548849,1.924351374,1.941076279,1.775797422
5486,22.529805000,1.851852129,1.889264862,1.846852730,1.947469393,1.878296038
5487,22.532877000,1.932699452,1.935399036,1.892008901,1.951263746,1.938789546
5488,22.535949000,1.836255044,1.846366396,1.685656623,1.956848145,1.852775236
5489,22.539021000,1.940588613,1.943062743,1.926671147,1.974292755,1.948076228
5490,22.542093000,0.927652150,1.098755521,1.731048683,1.936255137,1.029710390
5491,22.545165000,0.820052142,0.847732733,1.911720534,1.934413274,0.891092042
5492,22.548237000,1.900779744,1.903095782,1.913841605,1.955332120,1.941820621
5493,22.551309000,1.941288471,1.946632624,1.913021962,1.952194850,1.953588009
5494,22.554381000,1.877151986,1.897077819,1.912434737,1.954525312,1.879447023
5495,22.557453000,1.669518284,1.671015518,1.911707799,1.957545916,1.778515582
5496,22.560525000,0.349488380,0.346495469,1.690463293,1.931849798,0.482098972
5497,22.563597000,0.411190699,0.413519641,1.588247729,1.939002037,0.595369913
5498,22.566669000,0.446170012,0.443993012,1.809494932,1.931722323,0.644528611
5499,22.569741000,1.854248968,1.854314360,1.920171181,1.945512136,1.888642788
5500,22.572813000,1.926585595,1.926710069,1.915310462,1.940698624,1.930933108
5501,22.575885000,1.717102364,1.720311075,1.857626647,1.929961205,1.699387709
